Frame,Class,Confidence,X1,Y1,X2,Y2
1222,antenna,0.30,317,102,335,188
1223,antenna,0.52,172,95,203,171
1223,antenna,0.48,213,130,242,202
1223,antenna,0.47,266,175,287,249
1223,antenna,0.42,299,169,315,240
1224,antenna,0.51,172,94,203,172
1224,antenna,0.49,213,129,242,202
1224,antenna,0.46,266,176,287,249
1224,antenna,0.42,298,169,315,240
1225,antenna,0.51,172,94,204,173
1225,antenna,0.49,213,129,243,202
1225,antenna,0.47,265,177,287,248
1225,antenna,0.43,298,169,315,241
1226,antenna,0.50,172,94,204,174
1226,antenna,0.48,212,130,243,203
1226,antenna,0.42,265,177,286,249
1226,antenna,0.40,297,169,315,242
1227,antenna,0.51,172,93,205,173
1227,antenna,0.47,212,128,243,203
1227,antenna,0.44,264,177,286,249
1227,antenna,0.41,296,170,315,243
1228,antenna,0.53,172,93,204,171
1228,antenna,0.49,264,177,286,248
1228,antenna,0.47,212,129,243,202
1228,antenna,0.43,296,171,314,244
1229,antenna,0.52,172,93,204,172
1229,antenna,0.49,264,176,285,248
1229,antenna,0.45,212,130,242,203
1229,antenna,0.42,295,171,314,245
1230,antenna,0.51,173,94,204,171
1230,antenna,0.51,264,176,285,248
1230,antenna,0.45,212,130,242,202
1230,antenna,0.42,294,171,313,244
1231,antenna,0.54,264,177,284,247
1231,antenna,0.54,174,94,205,170
1231,antenna,0.46,213,130,242,202
1231,antenna,0.41,294,171,312,244
1231,antenna,0.31,315,104,334,192
1232,antenna,0.55,174,94,205,170
1232,antenna,0.53,263,177,284,248
1232,antenna,0.45,213,130,242,202
1232,antenna,0.37,294,171,311,245
1233,antenna,0.57,175,94,206,170
1233,antenna,0.56,263,177,283,249
1233,antenna,0.42,212,130,241,202
1233,antenna,0.37,293,170,311,246
1234,antenna,0.60,175,93,206,170
1234,antenna,0.58,263,178,283,249
1234,antenna,0.42,213,131,240,202
1234,antenna,0.40,293,170,310,247
1234,antenna,0.31,315,106,334,193
1235,antenna,0.59,174,92,206,170
1235,antenna,0.58,262,178,283,250
1235,antenna,0.42,292,170,310,248
1235,antenna,0.41,213,131,240,203
1235,antenna,0.33,315,106,334,195
1236,antenna,0.59,262,178,283,251
1236,antenna,0.59,174,91,207,170
1236,antenna,0.41,212,132,241,203
1236,antenna,0.40,292,170,310,248
1236,antenna,0.33,314,107,334,196
1237,antenna,0.60,261,179,282,251
1237,antenna,0.59,175,91,206,170
1237,antenna,0.45,291,172,310,245
1237,antenna,0.43,212,133,240,202
1237,antenna,0.35,315,107,334,195
1238,antenna,0.57,175,91,206,170
1238,antenna,0.55,260,178,282,252
1238,antenna,0.45,290,172,309,246
1238,antenna,0.42,212,133,241,202
1238,antenna,0.34,314,106,334,196
1239,antenna,0.57,175,91,207,170
1239,antenna,0.50,260,179,282,253
1239,antenna,0.45,290,171,308,245
1239,antenna,0.42,211,133,242,203
1239,antenna,0.32,314,104,334,196
1239,antenna,0.32,252,70,279,142
1240,antenna,0.59,175,91,206,169
1240,antenna,0.48,258,179,280,253
1240,antenna,0.46,290,171,308,245
1240,antenna,0.45,212,134,239,202
1240,antenna,0.34,252,71,279,141
1240,antenna,0.33,314,107,334,196
1241,antenna,0.59,176,91,206,169
1241,antenna,0.48,257,179,278,254
1241,antenna,0.45,289,171,308,247
1241,antenna,0.45,211,133,239,202
1241,antenna,0.35,252,71,279,143
1241,antenna,0.34,314,106,333,198
1242,antenna,0.57,176,93,206,169
1242,antenna,0.50,256,179,278,254
1242,antenna,0.46,289,170,307,247
1242,antenna,0.45,211,132,238,203
1242,antenna,0.35,314,107,333,198
1242,antenna,0.34,252,71,279,143
1243,antenna,0.58,176,93,206,169
1243,antenna,0.50,256,179,277,252
1243,antenna,0.48,289,170,307,248
1243,antenna,0.46,210,132,238,202
1243,antenna,0.36,314,108,332,198
1243,antenna,0.34,252,71,280,145
1244,antenna,0.57,176,92,206,169
1244,antenna,0.49,256,180,277,253
1244,antenna,0.47,288,171,307,248
1244,antenna,0.43,208,131,236,205
1244,antenna,0.36,314,108,332,199
1244,antenna,0.33,252,71,280,147
1245,antenna,0.56,176,93,207,169
1245,antenna,0.52,255,180,277,253
1245,antenna,0.46,287,173,307,248
1245,antenna,0.42,207,131,236,206
1245,antenna,0.38,313,108,332,200
1245,antenna,0.33,329,78,352,145
1245,antenna,0.32,253,71,280,148
1246,antenna,0.58,177,92,206,168
1246,antenna,0.56,255,180,276,252
1246,antenna,0.48,287,174,307,249
1246,antenna,0.44,207,131,235,205
1246,antenna,0.39,314,109,332,200
1246,antenna,0.33,330,80,352,146
1247,antenna,0.58,177,92,207,168
1247,antenna,0.56,255,179,276,254
1247,antenna,0.43,286,173,306,250
1247,antenna,0.42,206,130,235,205
1247,antenna,0.40,313,110,332,200
1247,antenna,0.31,330,80,353,146
1248,antenna,0.58,177,92,207,168
1248,antenna,0.58,255,179,276,255
1248,antenna,0.43,206,130,235,206
1248,antenna,0.41,286,174,304,249
1248,antenna,0.40,314,111,332,201
1248,antenna,0.32,330,80,353,147
1249,antenna,0.60,254,180,275,254
1249,antenna,0.59,177,91,207,168
1249,antenna,0.45,285,174,304,249
1249,antenna,0.44,206,130,235,205
1249,antenna,0.40,314,112,332,201
1249,antenna,0.33,330,80,354,147
1249,antenna,0.30,254,71,278,136
1250,antenna,0.59,177,91,208,168
1250,antenna,0.58,253,179,275,256
1250,antenna,0.44,284,173,303,251
1250,antenna,0.44,206,130,235,206
1250,antenna,0.39,313,112,333,201
1251,antenna,0.58,177,91,208,169
1251,antenna,0.52,253,179,276,257
1251,antenna,0.44,283,174,302,251
1251,antenna,0.43,205,130,235,206
1251,antenna,0.38,313,112,332,201
1251,antenna,0.33,330,79,354,149
1252,antenna,0.58,177,92,208,168
1252,antenna,0.51,252,179,276,256
1252,antenna,0.46,283,176,302,250
1252,antenna,0.44,206,131,235,205
1252,antenna,0.36,314,112,332,202
1252,antenna,0.35,331,79,355,150
1252,antenna,0.31,254,71,279,144
1253,antenna,0.57,177,92,208,169
1253,antenna,0.47,249,177,274,256
1253,antenna,0.47,282,176,301,249
1253,antenna,0.42,205,131,235,205
1253,antenna,0.33,313,112,332,202
1253,antenna,0.32,331,79,355,150
1253,antenna,0.32,254,71,279,144
1254,antenna,0.57,178,92,209,168
1254,antenna,0.46,248,177,273,256
1254,antenna,0.46,282,176,301,250
1254,antenna,0.42,205,130,235,205
1254,antenna,0.35,331,80,356,150
1254,antenna,0.32,313,112,332,203
1254,antenna,0.31,254,72,279,143
1255,antenna,0.59,178,92,209,167
1255,antenna,0.47,248,178,273,255
1255,antenna,0.47,282,177,301,249
1255,antenna,0.42,205,130,235,205
1255,antenna,0.33,333,80,356,150
1255,antenna,0.32,313,112,332,203
1255,antenna,0.32,254,72,280,143
1256,antenna,0.59,178,93,209,167
1256,antenna,0.46,281,177,301,250
1256,antenna,0.43,247,179,272,257
1256,antenna,0.41,205,129,235,206
1256,antenna,0.33,254,72,280,144
1256,antenna,0.32,313,113,332,203
1256,antenna,0.31,333,80,357,151
1257,antenna,0.61,178,93,209,166
1257,antenna,0.47,281,177,300,250
1257,antenna,0.44,246,179,272,257
1257,antenna,0.41,205,127,235,206
1257,antenna,0.33,254,72,280,139
1257,antenna,0.33,313,113,331,203
1257,antenna,0.31,333,81,357,151
1258,antenna,0.62,178,94,210,166
1258,antenna,0.48,281,178,300,252
1258,antenna,0.46,246,179,271,256
1258,antenna,0.42,205,129,235,205
1258,antenna,0.34,313,113,331,203
1258,antenna,0.34,333,81,357,151
1258,antenna,0.32,254,72,279,131
1259,antenna,0.60,178,93,210,167
1259,antenna,0.47,280,178,300,254
1259,antenna,0.46,245,179,270,258
1259,antenna,0.41,205,129,235,207
1259,antenna,0.33,313,114,332,203
1259,antenna,0.32,334,82,357,152
1260,antenna,0.60,179,93,211,167
1260,antenna,0.47,280,179,299,252
1260,antenna,0.46,245,179,270,258
1260,antenna,0.40,204,129,235,207
1260,antenna,0.33,313,115,332,204
1260,antenna,0.32,333,84,356,153
1261,antenna,0.60,179,94,211,166
1261,antenna,0.49,279,179,299,251
1261,antenna,0.48,245,179,269,257
1261,antenna,0.42,205,130,235,206
1261,antenna,0.37,333,85,356,153
1261,antenna,0.34,313,116,331,204
1262,antenna,0.60,179,93,211,168
1262,antenna,0.49,242,176,270,261
1262,antenna,0.49,279,179,299,252
1262,antenna,0.40,204,127,234,208
1262,antenna,0.36,334,85,356,155
1262,antenna,0.33,313,116,331,204
1263,antenna,0.60,180,93,211,168
1263,antenna,0.51,242,176,269,262
1263,antenna,0.47,278,179,298,252
1263,antenna,0.39,203,126,234,208
1263,antenna,0.38,334,87,357,155
1263,antenna,0.33,312,115,331,204
1264,antenna,0.60,180,93,211,168
1264,antenna,0.52,242,176,269,261
1264,antenna,0.47,278,180,297,253
1264,antenna,0.43,333,87,357,155
1264,antenna,0.40,203,125,234,207
1264,antenna,0.34,311,115,331,202
1265,antenna,0.59,180,93,212,169
1265,antenna,0.53,241,175,268,262
1265,antenna,0.44,277,180,297,255
1265,antenna,0.44,333,87,358,155
1265,antenna,0.39,202,125,234,208
1265,antenna,0.34,311,116,332,204
1265,antenna,0.31,257,74,284,158
1266,antenna,0.60,180,93,212,169
1266,antenna,0.53,240,175,268,262
1266,antenna,0.45,276,180,296,256
1266,antenna,0.43,333,87,358,155
1266,antenna,0.39,202,125,234,208
1266,antenna,0.35,311,116,332,203
1266,antenna,0.32,258,74,284,159
1267,antenna,0.62,180,93,213,168
1267,antenna,0.54,241,175,268,261
1267,antenna,0.48,275,181,295,256
1267,antenna,0.45,334,87,358,155
1267,antenna,0.41,203,128,234,208
1267,antenna,0.36,311,117,332,203
1267,antenna,0.35,258,75,284,158
1268,antenna,0.63,180,92,213,168
1268,antenna,0.52,240,175,268,262
1268,antenna,0.48,275,182,295,256
1268,antenna,0.44,333,87,358,157
1268,antenna,0.38,203,129,233,208
1268,antenna,0.35,311,117,332,203
1268,antenna,0.34,258,75,284,159
1269,antenna,0.64,181,91,213,169
1269,antenna,0.51,239,175,267,261
1269,antenna,0.47,274,183,295,254
1269,antenna,0.41,334,87,358,158
1269,antenna,0.39,203,129,233,208
1269,antenna,0.37,311,117,332,204
1269,antenna,0.35,259,74,284,160
1270,antenna,0.63,181,91,213,168
1270,antenna,0.52,239,175,267,261
1270,antenna,0.47,274,183,294,253
1270,antenna,0.41,334,87,359,158
1270,antenna,0.40,204,128,233,207
1270,antenna,0.37,311,117,332,204
1270,antenna,0.34,259,75,284,158
1271,antenna,0.63,181,91,213,168
1271,antenna,0.50,238,175,266,262
1271,antenna,0.47,273,182,294,254
1271,antenna,0.43,333,87,359,159
1271,antenna,0.38,202,122,232,207
1271,antenna,0.36,259,74,283,157
1271,antenna,0.35,311,117,332,205
1272,antenna,0.62,182,92,213,167
1272,antenna,0.50,238,176,265,262
1272,antenna,0.48,273,182,294,254
1272,antenna,0.46,334,87,359,160
1272,antenna,0.37,201,117,232,207
1272,antenna,0.36,260,75,283,148
1272,antenna,0.34,311,118,332,206
1273,antenna,0.62,182,92,213,167
1273,antenna,0.52,238,177,265,262
1273,antenna,0.49,273,183,293,255
1273,antenna,0.48,335,87,360,159
1273,antenna,0.39,260,75,283,147
1273,antenna,0.37,202,119,232,206
1273,antenna,0.37,310,120,331,206
1274,antenna,0.60,182,91,214,168
1274,antenna,0.50,237,177,265,263
1274,antenna,0.48,335,88,360,160
1274,antenna,0.47,273,183,293,256
1274,antenna,0.41,260,74,284,155
1274,antenna,0.35,311,119,331,206
1274,antenna,0.35,202,121,231,207
1275,antenna,0.57,182,90,215,168
1275,antenna,0.49,335,90,360,160
1275,antenna,0.48,236,176,265,262
1275,antenna,0.46,272,183,293,256
1275,antenna,0.43,259,75,284,155
1275,antenna,0.35,311,120,331,207
1275,antenna,0.35,202,123,231,207
1276,antenna,0.57,182,89,215,167
1276,antenna,0.49,336,90,360,160
1276,antenna,0.49,237,177,264,262
1276,antenna,0.47,272,183,292,256
1276,antenna,0.41,260,75,284,155
1276,antenna,0.38,203,124,231,206
1276,antenna,0.36,311,120,331,207
1277,antenna,0.55,182,90,215,168
1277,antenna,0.48,336,91,361,161
1277,antenna,0.46,236,176,264,262
1277,antenna,0.46,272,183,292,257
1277,antenna,0.38,260,75,284,154
1277,antenna,0.35,202,120,231,207
1277,antenna,0.35,311,121,331,207
1278,antenna,0.55,183,90,217,167
1278,antenna,0.47,236,179,264,261
1278,antenna,0.46,271,184,291,257
1278,antenna,0.46,336,91,361,161
1278,antenna,0.37,260,75,284,153
1278,antenna,0.36,202,119,231,206
1278,antenna,0.35,311,120,331,211
1279,antenna,0.55,183,91,216,167
1279,antenna,0.48,271,184,291,257
1279,antenna,0.47,337,93,361,161
1279,antenna,0.47,237,178,263,259
1279,antenna,0.38,203,120,231,205
1279,antenna,0.36,260,75,284,148
1279,antenna,0.35,311,121,330,211
1280,antenna,0.53,183,92,217,168
1280,antenna,0.48,336,93,361,162
1280,antenna,0.47,270,184,291,258
1280,antenna,0.45,237,178,263,260
1280,antenna,0.37,202,119,230,206
1280,antenna,0.34,311,122,331,212
1280,antenna,0.33,260,74,284,148
1281,antenna,0.51,184,93,217,169
1281,antenna,0.48,336,93,361,163
1281,antenna,0.48,269,185,290,259
1281,antenna,0.46,236,180,262,260
1281,antenna,0.37,260,74,285,152
1281,antenna,0.36,201,115,230,206
1281,antenna,0.33,310,123,330,210
1282,antenna,0.51,184,93,216,168
1282,antenna,0.50,338,94,362,163
1282,antenna,0.50,236,181,262,259
1282,antenna,0.50,269,185,289,258
1282,antenna,0.40,202,119,230,205
1282,antenna,0.36,260,75,285,151
1282,antenna,0.34,310,123,329,210
1283,antenna,0.51,184,93,216,169
1283,antenna,0.50,235,179,262,260
1283,antenna,0.50,337,93,362,164
1283,antenna,0.48,267,185,289,260
1283,antenna,0.37,201,117,230,206
1283,antenna,0.33,310,123,329,211
1283,antenna,0.32,261,75,285,151
1284,antenna,0.53,337,95,361,164
1284,antenna,0.51,184,94,216,170
1284,antenna,0.49,266,186,288,261
1284,antenna,0.47,235,179,261,260
1284,antenna,0.36,310,123,329,211
1284,antenna,0.35,201,116,230,206
1285,antenna,0.54,337,95,361,164
1285,antenna,0.52,266,187,288,259
1285,antenna,0.52,236,183,260,259
1285,antenna,0.52,184,94,216,169
1285,antenna,0.39,202,121,229,204
1285,antenna,0.37,310,124,329,211
1286,antenna,0.54,337,95,361,165
1286,antenna,0.52,266,187,287,258
1286,antenna,0.50,184,93,216,170
1286,antenna,0.49,235,183,260,259
1286,antenna,0.37,201,119,229,205
1286,antenna,0.37,310,124,329,211
1287,antenna,0.52,265,187,287,258
1287,antenna,0.52,337,94,362,165
1287,antenna,0.48,234,183,260,259
1287,antenna,0.48,184,92,217,171
1287,antenna,0.38,309,124,329,212
1287,antenna,0.38,201,117,230,205
1288,antenna,0.53,265,187,286,257
1288,antenna,0.51,337,94,362,166
1288,antenna,0.48,185,92,217,171
1288,antenna,0.47,233,184,259,259
1288,antenna,0.40,309,125,328,212
1288,antenna,0.39,203,119,233,202
1289,antenna,0.51,336,94,362,166
1289,antenna,0.49,265,188,286,258
1289,antenna,0.46,185,92,217,171
1289,antenna,0.44,230,183,258,264
1289,antenna,0.41,309,125,328,213
1289,antenna,0.38,202,117,233,203
1290,antenna,0.52,336,95,362,167
1290,antenna,0.48,264,189,286,260
1290,antenna,0.47,185,92,218,171
1290,antenna,0.43,229,183,258,263
1290,antenna,0.42,308,126,327,213
1290,antenna,0.37,202,118,233,203
1291,antenna,0.51,337,96,362,166
1291,antenna,0.49,185,92,218,170
1291,antenna,0.49,264,189,285,259
1291,antenna,0.47,229,183,258,263
1291,antenna,0.43,308,126,327,213
1291,antenna,0.38,202,118,233,203
1292,antenna,0.49,185,92,219,171
1292,antenna,0.49,263,189,284,261
1292,antenna,0.47,336,96,363,166
1292,antenna,0.44,308,125,327,213
1292,antenna,0.44,228,181,257,262
1292,antenna,0.36,202,115,234,202
1292,antenna,0.30,263,75,288,147
1293,antenna,0.49,263,189,284,262
1293,antenna,0.47,186,93,219,171
1293,antenna,0.46,307,125,327,213
1293,antenna,0.45,337,96,363,167
1293,antenna,0.41,228,183,256,263
1293,antenna,0.36,201,115,234,202
1294,antenna,0.51,262,190,283,261
1294,antenna,0.47,307,126,327,213
1294,antenna,0.47,186,93,219,170
1294,antenna,0.44,341,96,365,166
1294,antenna,0.41,228,186,256,262
1294,antenna,0.36,201,114,235,202
1294,antenna,0.31,264,76,289,152
1295,antenna,0.53,262,189,283,260
1295,antenna,0.47,307,126,327,214
1295,antenna,0.45,186,92,219,171
1295,antenna,0.44,340,96,365,167
1295,antenna,0.38,227,185,256,262
1295,antenna,0.35,201,111,235,203
1295,antenna,0.33,263,76,288,152
1296,antenna,0.54,261,190,283,260
1296,antenna,0.47,307,127,326,214
1296,antenna,0.45,186,93,219,171
1296,antenna,0.43,341,96,365,168
1296,antenna,0.40,227,184,255,261
1296,antenna,0.35,263,75,288,152
1296,antenna,0.34,201,114,235,203
1297,antenna,0.55,261,190,282,260
1297,antenna,0.49,307,128,326,214
1297,antenna,0.45,342,97,365,167
1297,antenna,0.44,186,93,219,170
1297,antenna,0.43,227,187,254,260
1297,antenna,0.35,201,115,235,202
1297,antenna,0.33,264,75,288,151
1298,antenna,0.53,260,190,282,260
1298,antenna,0.49,307,128,326,214
1298,antenna,0.45,342,98,365,168
1298,antenna,0.41,186,91,219,171
1298,antenna,0.40,226,181,255,261
1298,antenna,0.34,264,75,289,152
1298,antenna,0.33,201,114,235,202
1299,antenna,0.53,260,190,281,260
1299,antenna,0.50,307,128,326,215
1299,antenna,0.46,342,98,365,168
1299,antenna,0.44,186,90,221,169
1299,antenna,0.39,224,176,254,256
1299,antenna,0.35,264,75,289,152
1299,antenna,0.31,201,113,235,201
1299,antenna,0.30,222,155,253,261
1300,antenna,0.53,259,191,280,259
1300,antenna,0.50,306,130,325,215
1300,antenna,0.47,343,99,365,168
1300,antenna,0.45,186,90,221,168
1300,antenna,0.39,223,173,254,255
1300,antenna,0.35,265,76,290,150
1301,antenna,0.50,258,191,280,260
1301,antenna,0.49,306,129,325,215
1301,antenna,0.47,343,98,365,169
1301,antenna,0.42,186,91,221,169
1301,antenna,0.40,265,76,290,152
1301,antenna,0.31,222,165,254,257
1302,antenna,0.51,258,192,279,260
1302,antenna,0.50,306,130,325,216
1302,antenna,0.48,343,99,365,169
1302,antenna,0.40,266,76,290,152
1302,antenna,0.39,185,90,223,178
1303,antenna,0.53,258,192,279,260
1303,antenna,0.51,306,130,325,216
1303,antenna,0.49,343,100,365,169
1303,antenna,0.39,185,91,222,177
1303,antenna,0.38,267,77,290,151
1303,antenna,0.31,225,180,253,259
1304,antenna,0.52,257,191,278,260
1304,antenna,0.49,306,130,325,217
1304,antenna,0.49,342,100,365,169
1304,antenna,0.39,267,76,290,152
1304,antenna,0.36,187,92,220,168
1305,antenna,0.52,257,192,278,261
1305,antenna,0.48,342,99,366,169
1305,antenna,0.48,305,130,325,217
1305,antenna,0.37,267,78,291,156
1305,antenna,0.35,187,91,221,168
1305,antenna,0.32,225,182,253,259
1306,antenna,0.52,257,192,277,261
1306,antenna,0.49,342,99,366,170
1306,antenna,0.47,305,131,324,218
1306,antenna,0.37,187,91,220,167
1306,antenna,0.37,267,78,290,156
1306,antenna,0.35,224,185,252,259
1306,antenna,0.31,220,174,251,256
1307,antenna,0.51,256,192,277,262
1307,antenna,0.50,341,101,366,170
1307,antenna,0.47,305,130,324,218
1307,antenna,0.37,268,76,291,153
1307,antenna,0.30,186,90,224,179
1308,antenna,0.51,255,193,276,261
1308,antenna,0.49,341,101,366,171
1308,antenna,0.46,305,131,324,218
1308,antenna,0.34,268,77,291,153
1309,antenna,0.54,255,193,276,261
1309,antenna,0.52,341,102,366,170
1309,antenna,0.47,305,132,324,218
1309,antenna,0.35,268,76,291,153
1309,antenna,0.31,188,92,221,165
1310,antenna,0.54,254,194,276,262
1310,antenna,0.51,341,103,366,171
1310,antenna,0.47,305,132,324,218
1310,antenna,0.40,267,79,291,157
1311,antenna,0.56,253,194,275,262
1311,antenna,0.50,341,103,366,172
1311,antenna,0.46,305,133,324,216
1311,antenna,0.45,267,80,292,156
1312,antenna,0.59,253,195,275,262
1312,antenna,0.50,341,104,367,172
1312,antenna,0.50,267,80,292,155
1312,antenna,0.47,305,134,324,216
1312,antenna,0.30,214,160,252,256
1313,antenna,0.59,251,195,275,263
1313,antenna,0.54,267,80,293,157
1313,antenna,0.50,340,104,367,174
1313,antenna,0.47,305,134,324,217
1314,antenna,0.59,250,195,275,263
1314,antenna,0.55,266,80,293,157
1314,antenna,0.49,341,104,367,174
1314,antenna,0.47,304,134,325,218
1314,antenna,0.31,210,133,255,258
1315,antenna,0.60,250,196,274,263
1315,antenna,0.55,266,80,293,156
1315,antenna,0.51,342,104,368,174
1315,antenna,0.48,304,134,324,218
1315,antenna,0.35,209,132,255,257
1316,antenna,0.56,249,195,274,264
1316,antenna,0.54,267,80,294,157
1316,antenna,0.53,341,104,368,175
1316,antenna,0.48,304,134,325,219
1316,antenna,0.37,205,129,259,253
1317,antenna,0.54,248,193,274,265
1317,antenna,0.51,267,80,295,157
